Company Name,Company url,ROP,Title,TN,Meta,MN,LVTN,LVDN,Links,Word,DCNAIH,RatioWL,External,Internal,We,Et,RV
university of washington,https://studyabroad.shiksha.com,3,1,0.3333333333,2,0.6666666667,28,25,311,1824,1,5.864951768,54,251,33.77777778,0.1736334405,0
university of wisconsin-madison,https://www.usnews.com,3,0,0,0,0,34,26,268,0,0,0,0,0,0,0,0
upmc,https://en.wikipedia.org,3,0,0,1,1,49,23,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
ups - zoeken,https://nl.trustpilot.com,3,0,0,0,0,49,22,137,1243,0,9.072992701,21,113,59.19047619,0.1532846715,1
upwork,https://en.wikipedia.org,3,1,1,2,2,13,20,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
us army,https://www.goarmy.com,3,0,0,0,0,38,17,139,608,0,4.374100719,10,127,60.8,0.07194244604,1
us army corps of engineers,https://www.usa.gov,3,0,0,0,0,16,25,229,92,0,0.4017467249,5,221,18.4,0.02183406114,1
us department of homeland security,https://www.usa.gov,3,0,0,0,0,16,31,229,92,0,0.4017467249,5,221,18.4,0.02183406114,1
us forest service,https://www.fs.fed.us,3,1,0.3333333333,0,0,22,19,99,887,1,8.95959596,29,71,30.5862069,0.2929292929,1
us government,https://www.state.gov,3,0,0,0,0,52,19,177,0,0,0,28,152,0,0.1581920904,1
us navy,https://www.navy.com,3,0,0,0,0,34,15,1,0,0,0,1,0,0,1,1
usaa,https://www.linkedin.com,3,1,1,2,2,15,23,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
vale,https://en.wikipedia.org,3,1,1,2,2,18,23,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
valeo,https://en.wikipedia.org,3,1,1,1,1,13,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
vanguard,https://en.wikipedia.org,3,1,1,1,1,23,21,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
veolia,https://www.linkedin.com,3,1,1,1,1,12,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
verbum traducción y edición,https://in.linkedin.com,3,1,0.25,1,0.25,27,23,108,544,1,5.037037037,31,77,17.5483871,0.287037037,0
verizon,https://www.linkedin.com,3,1,1,1,1,12,21,108,543,1,5.027777778,0,0,0,0,0
verizon wireless,https://vznavigator.vzw.com,3,1,0.5,0,0,46,24,181,84,1,0.4640883978,0,0,0,0,1
victoria's secret,https://www.facebook.com,3,1,0.5,1,0.5,29,23,0,74,1,0,17,29,4.352941176,0,0
visa,https://indianvisaonline.gov.in,3,1,1,2,2,14,27,13,1779,1,136.8461538,10,5,177.9,0.7692307692,1
vmware,https://www.linkedin.com,3,1,1,2,2,13,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
vodafone - Tafuta na,https://www.myvi.in,3,0,0,0,0,47,19,93,848,0,9.11827957,21,73,40.38095238,0.2258064516,1
volvo car group,https://hi.wikipedia.org wiki वोल्वो_कार,3,0,0,0,0,21,37,0,0,0,0,0,0,0,0,0
walgreens,https://www.nbcnews.com,3,1,1,1,1,49,20,173,1577,1,9.115606936,35,147,45.05714286,0.2023121387,1
walmart,https://hi.wikipedia.org wiki वॉल_मार्ट,3,0,0,0,0,22,36,0,0,0,0,0,0,0,0,0
walt disney world,https://hi-in.facebook.com WaltDisneyWorld,3,1,0.3333333333,1,0.3333333333,30,32,0,0,1,0,0,0,0,0,0
waste management,https://www.journals.elsevier.com,3,1,0.5,1,0.5,23,28,99,1496,1,15.11111111,0,0,0,0,1
weatherford,https://en.wikipedia.org,3,1,1,1,1,27,20,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
wells fargo,https://www.wellsfargojobs.com,3,2,1,2,1,47,21,1281,5763,1,4.49882904,11,1307,523.9090909,0.008587041374,1
wells fargo advisors,https://www.wellsfargo.com,3,0,0,1,0.3333333333,30,21,136,978,1,7.191176471,0,0,0,0,1
wells fargo home mortgage,https://www.wellsfargo.com,3,0,0,0,0,22,24,136,978,0,7.191176471,0,0,0,0,1
westpac,https://au.linkedin.com,3,1,1,1,1,12,20,108,544,1,5.037037037,32,76,17,0.2962962963,0
whirlpool corporation,https://www.whirlpoolindia.com,3,0,0,0,0,43,22,166,1614,0,9.722891566,0,0,0,0,1
whole foods market - Cerca con,https://www.wholefoodsmarket.co.uk,3,0,0,0,0,15,25,26,301,0,11.57692308,9,17,33.44444444,0.3461538462,1
willis towers watson,https://en.wikipedia.org,3,1,0.3333333333,1,0.3333333333,15,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
wipro infotech,https://www.wipro.com,3,0,0,0,0,43,18,108,769,0,7.12037037,8,101,96.125,0.07407407407,1
wipro technologies,https://www.wipro.com,3,0,0,0,0,40,19,108,769,0,7.12037037,8,101,96.125,0.07407407407,1
wns global services,https://in.linkedin.com,3,1,0.3333333333,1,0.3333333333,16,19,108,544,1,5.037037037,31,77,17.5483871,0.287037037,0
wood,https://www.britannica.com,3,1,1,1,1,53,24,189,0,1,0,38,151,0,0.2010582011,0
world vision,https://www.worldvision.in,3,1,0.5,1,0.5,19,16,67,127,1,1.895522388,15,41,8.466666667,0.223880597,1
worleyparsons,https://au.linkedin.com,3,0,0,0,0,11,21,108,544,0,5.037037037,32,76,17,0.2962962963,0
xerox,https://en.wikipedia.org,3,1,1,2,2,13,22,278,1306,1,4.697841727,91,188,14.35164835,0.3273381295,0
ymca,https://www.newdelhiymca.in,3,1,1,2,2,14,23,78,817,1,10.47435897,16,59,51.0625,0.2051282051,1
youtube,https://blog.youtube,3,2,2,2,2,36,13,61,461,1,7.557377049,47,15,9.808510638,0.7704918033,1
zte,https://gadgets.ndtv.com,3,2,2,3,3,55,22,212,0,1,0,21,182,0,0.09905660377,0
zurich insurance company ltd,https://www.linkedin.com,3,1,0.25,1,0.25,15,26,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Bombardier,https://ca.linkedin.com,4,0,0,1,1,24,20,108,506,1,4.685185185,31,77,16.32258065,0.287037037,0
Booz Allen Hamilton,https://www.linkedin.com,4,0,0,1,0.3333333333,23,21,108,506,1,4.685185185,11,97,46,0.1018518519,0
Bosch,https://en.wikipedia.org,4,0,0,2,2,31,23,280,1216,1,4.342857143,91,188,13.36263736,0.325,0
Boston Consulting Group,https://www.glassdoor.co.in,4,0,0,1,0.3333333333,23,24,128,0,1,0,0,0,0,0,0
Boston Scientific,https://www.linkedin.com,4,0,0,1,0.5,23,20,108,506,1,4.685185185,11,97,46,0.1018518519,0
bp,https://www.facebook.com,4,0,0,1,1,9,23,0,48,1,0,17,29,2.823529412,0,0
Bradesco,https://apps.apple.comappbanco-bradesco,4,1,1,1,1,32,32,0,0,1,0,0,0,0,0,1
BRF,https://www.linkedin.com,4,0,0,1,1,27,24,108,506,1,4.685185185,11,97,46,0.1018518519,0
"Bright Futures, a College and Career Management Company",https://www.linkedin.com,4,0,0,2,0.25,41,45,108,506,1,4.685185185,11,97,46,0.1018518519,0
Bristol Myers Squibb,https://finance.yahoo.com,4,0,0,1,0.3333333333,23,23,0,1043,1,0,0,0,0,0,0
British Army,https://www.facebook.com,4,0,0,2,1,12,23,0,48,1,0,17,29,2.823529412,0,0
British Broadcasting Corporation,https://en.wikipedia.org,4,0,0,1,0.3333333333,29,27,280,1306,1,4.664285714,91,188,14.35164835,0.325,0
BSNL,https://gadgets.ndtv.com,4,0,0,3,3,24,24,213,0,1,0,21,183,0,0.0985915493,0
BT,https://www.facebook.com,4,0,0,1,1,10,24,0,74,1,0,17,29,4.352941176,0,0
Bureau Veritas,https://www.linkedin.com,4,0,0,1,0.5,23,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Burger King Corporation,https://www.britannica.com,4,0,0,1,0.3333333333,24,24,189,0,1,0,38,151,0,0.2010582011,0
Caixa Econômica Federal,https://g1.globo.comc,4,0,0,1,0.3333333333,23,23,0,0,1,0,0,0,0,0,1
Capgemini,https://en.wikipedia.org,4,0,0,2,2,28,20,280,1306,1,4.664285714,91,188,14.35164835,0.325,0
Capital One,https://www.linkedin.com,4,0,0,2,1,25,21,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Cardinal Health,https://www.cardinalhealth.ca,4,0,0,1,0.5,18,18,28,0,1,0,0,0,0,0,1
Cargill,https://en.wikipedia.org,4,0,0,1,1,29,23,280,1306,1,4.664285714,91,188,14.35164835,0.325,0
Carrefour,https://en.wikipedia.org,4,0,0,1,1,28,22,280,1306,1,4.664285714,91,188,14.35164835,0.325,0
Caterpillar Inc,https://en.wikipedia.org,4,0,0,1,0.5,27,21,280,1306,1,4.664285714,91,188,14.35164835,0.325,0
CBRE,https://www.cbre.co.uk,4,1,1,1,1,22,22,195,0,1,0,0,0,0,0,1
CENTRO,https://www.quiminet.com,4,0,0,1,1,54,24,174,1463,1,8.408045977,3,128,487.6666667,0.01724137931,1
Century 21,https://www.century21uk.com,4,1,0.5,1,0.5,3,20,39,1170,1,30,12,25,97.5,0.3076923077,1
CenturyLink,https://www.lumen.com,4,0,0,1,1,51,20,138,1315,1,9.528985507,0,0,0,0,0
Cerner Corporation,https://www.facebook.com,4,0,0,1,0.5,15,22,0,74,1,0,17,29,4.352941176,0,0
CEVA Logistics,https://www.facebook.com,4,0,0,1,0.5,13,23,0,74,1,0,17,29,4.352941176,0,0
CGI,https://www.cgi.come,4,1,1,1,1,20,20,0,0,1,0,0,0,0,0,1
Ch2m Hill,https://www.naukri.com,4,0,0,2,1,21,21,0,0,1,0,0,0,0,0,0
Charles Schwab,https://www.aboutschwab.com,4,0,0,1,0.5,18,22,83,454,1,5.469879518,29,51,15.65517241,0.3493975904,1
Charter Communications,https://en.wikipedia.org,4,0,0,1,0.5,27,21,280,1306,1,4.664285714,91,188,14.35164835,0.325,0
Chase,https://en.wikipedia.org,4,0,0,3,3,30,22,280,1306,1,4.664285714,91,188,14.35164835,0.325,0
Chevron,https://www.linkedin.com,4,0,0,1,1,24,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Chicago,https://www.facebook.com,4,0,0,2,2,9,22,0,74,1,0,17,29,4.352941176,0,0
Chubb,https://www.linkedin.com,4,0,0,1,1,27,24,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
CIBC,https://ca.linkedin.com,4,0,0,1,1,26,23,108,543,1,5.027777778,31,77,17.51612903,0.287037037,0
Cintas,https://shop.mycintas.com,4,1,1,1,1,13,20,7,0,1,0,0,0,0,0,1
cis,https://en.wikipedia.org,4,0,0,3,3,30,23,280,1306,1,4.664285714,91,188,14.35164835,0.325,0
Cisco,https://www.linkedin.comcisco,4,1,1,2,2,17,25,0,0,1,0,0,0,0,0,0
Citi,https://www.citi.comcr,4,1,1,2,2,18,19,0,0,1,0,0,0,0,0,1
Citizens Bank,https://www4.citizensbankonline.com,4,0,0,1,0.5,26,26,1,0,1,0,0,0,0,0,1
Citroën,https://www.citroen.in,4,0,0,1,1,16,17,0,6,1,0,1,0,6,0,1
Claro,https://www.claro.com.coper,4,1,1,1,1,14,23,0,0,1,0,0,0,0,0,1
Cleveland Clinic,https://www.linkedin.com,4,0,0,1,0.5,22,19,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
CNH,https://www.cnhindustrialcapital.com,4,1,1,2,2,36,36,0,2,1,0,0,0,0,0,1
Coca,https://www.linkedin.com,4,0,0,3,3,26,23,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Cognizant,https://www.linkedin.com,4,0,0,1,1,23,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Coldwell Banker,https://www.coldwellbanker.in,4,0,0,2,1,17,18,31,829,1,26.74193548,9,26,92.11111111,0.2903225806,1
Coldwell Banker,https://www.coldwellbankerluxury.com,4,1,0.5,1,0.5,49,25,101,1057,1,10.46534653,0,0,0,0,1
Colgate,https://www.colgate.com,4,1,1,2,2,30,17,112,691,1,6.169642857,14,96,49.35714286,0.125,1
Collins,https://www.collinsaerospace.com,4,1,1,1,1,26,26,73,0,1,0,0,0,0,0,1
Comcast,https://en.wikipedia.org,4,0,0,4,4,30,23,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Comcast Cable,https://en.wikipedia.orgwiki,4,0,0,1,0.5,19,27,0,0,1,0,0,0,0,0,0
Commonwealth Bank,https://au.linkedin.com,4,0,0,1,0.5,32,20,108,544,1,5.037037037,32,76,17,0.2962962963,0
company,https://about.ikea.com,4,0,0,1,1,9,20,45,584,1,12.97777778,12,36,48.66666667,0.2666666667,1
company,https://www.indiamart.comab,4,0,0,2,2,17,25,0,0,1,0,0,0,0,0,0
Compass Group,https://en.wikipedia.org,4,0,0,1,0.5,27,22,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
ConocoPhillips,https://www.facebook.com,4,0,0,1,1,13,23,0,74,1,0,17,29,4.352941176,0,0
Convergys,https://www.glassdoor.co.in,4,0,0,2,2,24,25,128,0,1,0,0,0,0,0,0
Cornell University,https://www.topuniversities.com,4,0,0,1,0.5,23,23,105,0,1,0,12,75,0,0.1142857143,0
Corporate,https://en.wikipedia.orgwikiNorthern_Trust,4,0,0,2,2,37,37,0,0,1,0,0,0,0,0,0
Costco,https://en.wikipedia.org,4,0,0,1,1,29,22,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Credit Suisse,https://www.facebook.com,4,0,0,1,0.5,13,23,0,74,1,0,17,29,4.352941176,0,0
CSC,https://register.csc.gov.in,4,1,1,1,1,26,27,19,477,1,25.10526316,8,12,59.625,0.4210526316,1
Cummins Inc,https://cummins.jobs,4,0,0,1,0.5,15,14,287,4,1,0.01393728223,178,103,0.02247191011,0.6202090592,1
Cushman & Wakefield,https://www.facebook.com,4,0,0,1,0.3333333333,17,21,0,74,1,0,17,29,4.352941176,0,0
CVS Pharmacy,https://hi-in.facebook.comCVS,4,0,0,2,1,19,26,0,0,1,0,0,0,0,0,0
CVS Pharmacy,https://www.cvs.com,4,0,0,1,0.5,18,18,0,54,1,0,0,0,0,0,1
Daimler,https://en.wikipedia.org,4,0,0,3,3,29,21,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Danone,https://www.linkedin.com,4,0,0,1,1,24,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Danske Bank,https://en.wikipedia.org,4,0,0,1,0.5,28,20,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
DB Schenker,https://en.wikipedia.org,4,0,0,1,0.5,28,19,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
de,https://twitter.comeduc,4,0,0,4,4,22,22,0,0,1,0,0,0,0,0,0
Decathlon France,https://www.facebook.com,4,0,0,1,0.5,13,22,0,74,1,0,17,29,4.352941176,0,0
Defensie,https://werkenbijdefensie.nl,4,1,1,2,2,44,21,31,493,1,15.90322581,7,25,70.42857143,0.2258064516,1
Dell,https://gadgets.ndtv.com,4,0,0,1,1,23,23,213,0,1,0,21,183,0,0.0985915493,0
Dell EMC,https://www.linkedin.com,4,0,0,1,0.5,25,23,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Deloitte,https://en.wikipedia.org,4,0,0,6,6,29,21,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Delphi,https://www.delphiautoparts.com,4,1,1,1,1,11,26,109,823,1,7.550458716,15,94,54.86666667,0.1376146789,1
Delta Air Lines,https://hi-in.facebook.com,4,0,0,1,0.3333333333,36,23,34,74,1,2.176470588,17,29,4.352941176,0.5,0
Department of Defense,https://www.usa.govu-,4,0,0,1,0.3333333333,21,21,0,0,1,0,0,0,0,0,1
Department of Education,https://en.wikipedia.org,4,0,0,1,0.3333333333,26,20,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Department of Homeland Security,https://www.linkedin.com,4,0,0,1,0.25,26,28,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Department of Veterans Affairs,https://www.usa.govu-,4,0,0,1,0.25,27,27,0,0,1,0,0,0,0,0,1
Deutsche Bank,https://en.wikipedia.org,4,0,0,2,1,27,21,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
DHL,https://mydhl.express.dhl,4,1,1,1,1,48,25,2,37,1,18.5,1,1,37,0.5,1
DHL Supply Chain,https://www.dhl.comcontactar-con-nuestros-expertos,4,0,0,1,0.3333333333,47,47,0,0,1,0,0,0,0,0,1
Diageo,https://www.diageoindia.com,4,1,1,1,1,15,22,650,5692,1,8.756923077,1,667,5692,0.001538461538,1
Dimension Data,https://www.youtube.comuserdimensiondata,4,0,0,1,0.5,30,30,0,0,1,0,0,0,0,0,0
Disneyworld,https://www.facebook.com,4,0,0,1,1,9,21,0,74,1,0,17,29,4.352941176,0,0
Dollar General,https://www.linkedin.com,4,0,0,2,1,24,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
dow,https://www.linkedin.com,4,0,0,1,1,25,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
du Pont,https://en.wikipedia.org,4,0,0,2,1,29,22,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Duke Energy Corporation,https://www.bloomberg.com,4,0,0,1,0.3333333333,22,22,2,93,1,46.5,0,2,0,0,1
DXC Technology,https://www.facebook.com,4,0,0,2,1,12,22,0,74,1,0,17,29,4.352941176,0,0
Eaton's,https://ie.linkedin.com,4,0,0,1,1,32,21,108,544,1,5.037037037,32,76,17,0.2962962963,0
eBay,https://en.wikipedia.org,4,0,0,1,1,29,22,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Ecolab,https://www.facebook.com,4,0,0,2,2,8,22,0,74,1,0,17,29,4.352941176,0,0
EDF,https://www.edf.org,4,0,0,1,1,23,19,42,402,1,9.571428571,0,0,0,0,1
education,https://www.india.gov.in,4,0,0,2,2,21,21,135,902,1,6.681481481,33,98,27.33333333,0.2444444444,1
Education Department,http://www.nysed.gov,4,1,0.5,1,0.5,15,20,142,951,1,6.697183099,0,0,0,0,0
Education nationale,https://www.facebook.com,4,0,0,1,0.5,16,22,0,74,1,0,17,29,4.352941176,0,0
Edward Jones,https://www.linkedin.com,4,0,0,1,0.5,23,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Electrolux,https://www.linkedin.com,4,0,0,1,1,25,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Eli Lilly and Company,https://www.lillyindia.co.in,4,0,0,1,0.25,23,23,22,204,1,9.272727273,1,23,204,0.04545454545,1
Emerson,https://www.emerson.com,4,2,2,1,1,17,17,28,642,1,22.92857143,0,0,0,0,1
Emirates,https://www.facebook.com,4,0,0,2,2,10,22,0,74,1,0,17,29,4.352941176,0,0
Eni,https://www.linkedin.comeni,4,1,1,1,1,17,25,0,0,1,0,0,0,0,0,0
Enterprise Holdings,https://careers.enterprise.com,4,0,0,1,0.5,32,25,50,731,1,14.62,25,27,29.24,0.5,1
Enterprise Rent-A-,https://www.linkedin.com,4,0,0,1,0.5,24,21,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
EPAM Systems,https://en.wikipedia.org,4,0,0,1,0.5,29,23,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Ericsson,"https://hi-in.facebook.comStockholm, Sweden",4,0,0,1,1,39,39,0,0,1,0,0,0,0,0,0
Eskom,https://za.linkedin.com,4,0,0,1,1,38,19,108,545,1,5.046296296,32,76,17.03125,0.2962962963,0
estado de São Paulo,https://vacinaja.sp.gov.br,4,0,0,1,0.25,22,23,21,0,1,0,0,0,0,0,1
Etisalat,https://www.linkedin.com,4,0,0,1,1,26,21,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
European Commission,https://be.linkedin.com,4,0,0,1,0.5,30,20,108,544,1,5.037037037,32,76,17,0.2962962963,0
Everis,https://www.crunchbase.com,4,0,0,2,2,24,24,1,0,1,0,0,0,0,0,1
Expedia,https://www.expedia.co.in,4,1,1,1,1,18,19,83,0,1,0,0,1,0,0,1
ExxonMobil,https://www.linkedin.com,4,0,0,2,2,23,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
EY,https://www.linkedin.com,4,0,0,2,2,27,24,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Facebook,https://m.facebook.com,4,1,1,1,1,2,15,34,17,1,0.5,0,2,0,0,0
Fairfax County Public Schools,https://www.usnews.com,4,0,0,2,0.5,26,26,268,0,1,0,0,0,0,0,0
Farmers Insurance,https://www.facebook.com,4,0,0,2,1,14,22,0,74,1,0,17,29,4.352941176,0,0
Faurecia,https://www.linkedin.com,4,0,0,1,1,25,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
FCA,http://www.fiat-india.com,4,0,0,1,1,57,25,26,481,1,18.5,12,16,40.08333333,0.4615384615,0
FedEx,https://www.fedex.com,4,1,1,1,1,14,18,270,49,1,0.1814814815,0,0,0,0,1
FedEx Ground,https://careers.fedex.com,4,0,0,4,2,6,23,105,768,1,7.314285714,0,0,0,0,1
Fidelity Investments,https://www.investopedia.com,4,0,0,1,0.5,38,22,129,433,1,3.356589147,22,101,19.68181818,0.1705426357,1
Fifth Third Bank,https://www.linkedin.com,4,0,0,1,0.3333333333,23,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
First Data Corporation,https://en.wikipedia.org,4,0,0,1,0.3333333333,27,21,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
FIS,https://www.linkedin.com,4,0,0,1,1,25,24,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Fiserv,https://www.glassdoor.co.in,4,0,0,2,2,24,25,128,0,1,0,0,0,0,0,0
Flextronics,https://www.ibef.orgfl,4,0,0,1,1,21,21,0,0,1,0,0,0,0,0,1
Fluor Corporation,https://www.linkedin.com,4,0,0,1,0.5,21,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
FNB,https://play.google.com,4,0,0,1,1,23,23,0,0,1,0,0,0,0,0,0
Forces,https://www.airforce.com,4,0,0,1,1,10,20,62,698,1,11.25806452,0,0,0,0,1
Ford Motor Company,https://en.wikipedia.org,4,0,0,2,0.6666666667,27,22,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Forza Silicon,https://www.facebook.com,4,0,0,2,1,11,21,0,74,1,0,0,0,0,0,0
Four Seasons Hotels,https://travel.usnews.com,4,0,0,1,0.3333333333,23,23,135,0,1,0,0,0,0,0,0
Foxconn,https://www.reuters.com,4,0,0,1,1,17,22,91,918,1,10.08791209,24,64,38.25,0.2637362637,0
Freelance,https://en.wikipedia.org,4,0,0,3,3,26,21,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Fresenius Medical Care,https://en.wikipedia.org,4,0,0,1,0.3333333333,26,19,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
freshers,https://internshala.com,4,0,0,1,1,30,19,244,1193,1,4.889344262,5,131,238.6,0.02049180328,0
Fujitsu,https://en.wikipedia.org,4,0,0,5,5,30,23,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
G4S,https://hi-in.facebook.comG4S,4,1,1,2,2,26,26,0,0,1,0,0,0,0,0,0
GE,https://www.ge.com,4,1,1,2,2,18,18,128,0,1,0,28,112,0,0.21875,1
GE Aviation,https://www.ge.com,4,0,0,1,0.5,17,17,128,0,1,0,28,112,0,0.21875,1
GE Healthcare,https://en.wikipedia.org,4,0,0,1,0.5,26,21,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
GE Power,https://en.wikipedia.org,4,0,0,1,0.5,29,21,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
GEICO,https://www.linkedin.com,4,0,0,2,2,26,24,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Genentech,https://www.linkedin.com,4,0,0,1,1,24,21,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
General Dynamics,https://www.gd.com,4,0,0,1,0.5,17,17,34,0,1,0,0,0,0,0,1
General Electric,https://en.wikipedia.org,4,0,0,1,0.5,26,22,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
general hospital,https://hms.harvard.edu,4,0,0,1,0.5,23,20,78,690,1,8.846153846,17,60,40.58823529,0.2179487179,0
General Mills,https://www.linkedin.comgen,4,0,0,2,1,16,25,0,0,1,0,0,0,0,0,0
General Motors,https://www.linkedin.com,4,0,0,1,0.5,21,23,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Generali,https://en.wikipedia.org,4,0,0,2,2,27,20,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Generalitat de Catalunya,https://www.linkedin.com,4,0,0,3,1,22,24,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Genpact,https://www.linkedin.com,4,0,0,2,2,25,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Goldman Sachs,https://www.gsam.comglobal,4,0,0,1,0.5,17,24,0,0,1,0,0,0,0,0,1
Google,https://www.google.comimghp,4,1,1,1,1,22,22,0,0,1,0,0,0,0,0,1
Grant Thornton LLP,https://www.linkedin.com,4,0,0,1,0.3333333333,22,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
GSK,https://hi.wikipedia.orgwikiग्लैक्सो_स्मि,4,0,0,2,2,41,41,0,0,1,0,0,0,0,0,0
H&M,https://www.myntra.comh-an,4,0,0,3,3,17,26,0,0,1,0,0,0,0,0,0
Halliburton,https://en.wikipedia.org,4,0,0,2,2,29,22,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Harvard University,https://en.wikipedia.org,4,0,0,1,0.5,28,21,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Hays,https://www.hays.com.au,4,1,1,1,1,45,20,139,443,1,3.18705036,0,0,0,0,1
HCA,https://www.linkedin.comhca,4,1,1,3,3,19,27,0,0,1,0,0,0,0,0,0
HCL,https://economictimes.indiatimes.com,4,0,0,1,1,36,36,476,0,1,0,54,395,0,0.1134453782,0
HCL Technologies,https://en.wikipedia.org,4,0,0,1,0.5,27,21,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
HDFC Bank,https://play.google.com,4,0,0,1,0.5,22,22,0,0,1,0,0,0,0,0,0
Health Care,https://en.wikipedia.org,4,0,0,2,1,26,21,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Health Service Executive,https://ie.linkedin.com,4,0,0,1,0.3333333333,31,22,108,544,1,5.037037037,32,76,17,0.2962962963,0
healthcare,https://www.baxter.in,4,0,0,1,1,17,18,50,0,1,0,6,45,0,0.12,1
Heineken,https://www.amazon.inHeineken-0-0-अल्कोहल-ल,4,1,1,1,1,35,35,0,0,1,0,0,0,0,0,0
Henkel,https://de.linkedin.com,4,0,0,2,2,41,19,108,443,1,4.101851852,29,57,15.27586207,0.2685185185,0
Herbalife,https://www.herbalife.com,4,1,1,1,1,22,17,41,338,1,8.243902439,13,28,26,0.3170731707,1
Hilton,https://en.wikipedia.org,4,0,0,2,2,29,22,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Home Depot's,https://hi-in.facebook.com,4,0,0,1,0.5,35,24,34,74,1,2.176470588,17,29,4.352941176,0.5,0
Honeywell,https://www.hepsiburada.comhoneywell,4,1,1,2,2,28,28,0,0,1,0,0,0,0,0,1
Hospital Universitari,https://www.ceictrueta.cat,4,1,0.5,1,0.5,31,21,32,289,1,9.03125,13,15,22.23076923,0.40625,1
Hôtel,https://www.hyatt.com,4,0,0,1,1,20,20,0,0,1,0,0,0,0,0,1
HP,https://support.hp.com,4,1,1,2,2,22,22,0,2,1,0,0,0,0,0,1
HP,https://www8.hp.com,4,1,1,3,3,19,19,0,2,1,0,0,0,0,0,1
HSBC,https://www.linkedin.com,4,0,0,1,1,26,24,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
HSBC Global Banking and Markets,https://www.linkedin.com,4,0,0,1,0.2,27,28,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
